payment_id,transaction_id,customer_id,subscription_id,payment_date,payment_method,amount,paid_amount,payment_status
PAY00055626,TXN00055626,CUST03938,SUB03938,2026-07-01,Bank Transfer,9000,9000,Successful
PAY00055627,TXN00055627,CUST03938,SUB03938,2026-08-02,Credit Card,9000,9000,Successful
PAY00055628,TXN00055628,CUST03938,SUB03938,2026-09-02,Debit Card,9000,9000,Successful
PAY00055629,TXN00055629,CUST03939,SUB03939,2025-01-01,Debit Card,1500,1500,Successful
PAY00055630,TXN00055630,CUST03939,SUB03939,2025-02-03,Credit Card,1500,1500,successful
PAY00055631,TXN00055631,CUST03939,SUB03939,2025-03-01,Credit Card,1500,1500,Successful
PAY00055632,TXN00055632,CUST03939,SUB03939,2025-04-02,Credit Card,1500,1500,Successful
PAY00055633,TXN00055633,CUST03939,SUB03939,2025-05-03,Debit Card,1500,1500,Successful
PAY00055634,TXN00055634,CUST03939,SUB03939,2025-06-04,M-Pesa,1500,1500,Successful
PAY00055635,TXN00055635,CUST03939,SUB03939,2025-07-02,Bank Transfer,1500,1500,Successful
PAY00055636,TXN00055636,CUST03939,SUB03939,2025-08-03,Debit Card,1500,1500,Successful
PAY00055637,TXN00055637,CUST03939,SUB03939,2025-09-04,Bank Transfer,1500,1500,Successful
PAY00055638,TXN00055638,CUST03939,SUB03939,2025-10-04,Debit Card,1500,1500,Successful
PAY00055639,TXN00055639,CUST03939,SUB03939,2025-11-02,Debit Card,1500,1500,Successful
PAY00055640,TXN00055640,CUST03939,SUB03939,2025-12-02,Bank Transfer,1500,1500,Successful
PAY00055641,TXN00055641,CUST03939,SUB03939,2026-01-02,M-Pesa,1500,1500,Successful
PAY00055642,TXN00055642,CUST03939,SUB03939,2026-02-16,Credit Card,1500,1500,Late
PAY00055643,TXN00055643,CUST03939,SUB03939,2026-03-02,Debit Card,1500,1500,Successful
PAY00055644,TXN00055644,CUST03939,SUB03939,2026-04-01,M-Pesa,1500,1500,Successful
PAY00055645,TXN00055645,CUST03939,SUB03939,2026-05-01,Credit Card,1500,1500,Successful
PAY00055646,TXN00055646,CUST03939,SUB03939,2026-06-03,Bank Transfer,1500,1500,Successful
PAY00055647,TXN00055647,CUST03939,SUB03939,2026-07-02,Debit Card,1500,1500,Successful
PAY00055648,TXN00055648,CUST03939,SUB03939,2026-08-01,Debit Card,1500,1500,Successful
PAY00055649,TXN00055649,CUST03939,SUB03939,2026-09-03,Debit Card,1500,1500,Successful
PAY00055650,TXN00055650,CUST03940,SUB03940,2025-02-02,M-Pesa,9000,9000,Successful
PAY00055651,TXN00055651,CUST03940,SUB03940,2025-03-04,M-Pesa,9000,9000,Successful
PAY00055652,TXN00055652,CUST03940,SUB03940,2025-04-03,Bank Transfer,9000,9000,Successful
PAY00055653,TXN00055653,CUST03940,SUB03940,2025-05-01,Debit Card,9000,9000,Successful
PAY00055654,TXN00055654,CUST03940,SUB03940,2025-06-03,M-Pesa,9000,9000,Successful
PAY00055655,TXN00055655,CUST03940,SUB03940,2025-07-03,Debit Card,9000,9000,Successful
PAY00055656,TXN00055656,CUST03940,SUB03940,2025-08-04,M-Pesa,9000,9000,Successful
PAY00055657,TXN00055657,CUST03940,SUB03940,2025-09-21,bank transfer,9000,9000,Late
PAY00055658,TXN00055658,CUST03940,SUB03940,2025-10-04,M-Pesa,9000,9000,Successful
PAY00055659,TXN00055659,CUST03940,SUB03940,2025-11-04,Debit Card,9000,9000,Successful
PAY00055660,TXN00055660,CUST03940,SUB03940,2025-12-09,M-Pesa,9000,9000,Late
PAY00055661,TXN00055661,CUST03940,SUB03940,2026-01-03,Bank Transfer,9000,9000,Successful
PAY00055662,TXN00055662,CUST03940,SUB03940,2026-02-04,M-Pesa,9000,9000,Successful
PAY00055663,TXN00055663,CUST03940,SUB03940,2026-03-06,M-Pesa,9000,0,Failed
PAY00055664,TXN00055664,CUST03940,SUB03940,2026-04-06,Debit Card,9000,9000,Late
PAY00055665,TXN00055665,CUST03940,SUB03940,2026-05-02,Credit Card,9000,9000,Successful
PAY00055666,TXN00055666,CUST03940,SUB03940,2026-06-04,Credit Card,9000,9000,Successful
PAY00055667,TXN00055667,CUST03940,SUB03940,2026-07-04,Debit Card,9000,9000,Successful
PAY00055668,TXN00055668,CUST03940,SUB03940,2026-08-04,Debit Card,9000,9000,Successful
PAY00055669,TXN00055669,CUST03940,SUB03940,2026-09-02,Credit Card,9000,9000,Successful
PAY00055670,TXN00055670,CUST03941,SUB03941,2024-05-04,Debit Card,18000,18000,Successful
PAY00055671,TXN00055671,CUST03941,SUB03941,2025-05-02,Bank Transfer,18000,18000,Successful
PAY00055672,TXN00055672,CUST03941,SUB03941,2026-05-02,M-Pesa,18000,18000,Successful
PAY00055673,TXN00055673,CUST03942,SUB03942,2025-09-08,M-Pesa,1500,1500,Late
PAY00055674,TXN00055674,CUST03942,SUB03942,2025-10-04,Debit Card,1500,1500,Successful
PAY00055675,TXN00055675,CUST03942,SUB03942,2025-11-03,M-Pesa,1500,1500,Successful
PAY00055676,TXN00055676,CUST03942,SUB03942,2025-12-02,Bank Transfer,1500,1500,Successful
PAY00055677,TXN00055677,CUST03942,SUB03942,2026-01-02,M-Pesa,1500,1500,Successful
PAY00055678,TXN00055678,CUST03942,SUB03942,2026-02-13,M-Pesa,1500,1500,Late
PAY00055679,TXN00055679,CUST03942,SUB03942,2026-03-04,Bank Transfer,1500,1500,Successful
PAY00055680,TXN00055680,CUST03942,SUB03942,2026-04-03,Bank Transfer,1500,1500,Successful
PAY00055681,TXN00055681,CUST03942,SUB03942,2026-05-07,Bank Transfer,1500,0,Failed
PAY00055682,TXN00055682,CUST03942,SUB03942,2026-06-01,Credit Card,1500,1500,Successful
PAY00055683,TXN00055683,CUST03942,SUB03942,2026-07-03,M-Pesa,1500,0,Failed
PAY00055684,TXN00055684,CUST03942,SUB03942,2026-08-17,Bank Transfer,1500,1500,Late
PAY00055685,TXN00055685,CUST03942,SUB03942,2026-09-02,Credit Card,1500,1500,Successful
PAY00055686,TXN00055686,CUST03943,SUB03943,2024-07-03,Credit Card,54000,54000,Successful
PAY00055687,TXN00055687,CUST03943,SUB03943,2025-07-01,Debit Card,54000,54000,Successful
PAY00055688,TXN00055688,CUST03943,SUB03943,2026-07-02,M-Pesa,54000,54000,Successful
PAY00055689,TXN00055689,CUST03944,SUB03944,2024-02-03,M-Pesa,240000,240000,Successful
PAY00055690,TXN00055690,CUST03944,SUB03944,2025-02-02,Bank Transfer,240000,240000,Successful
PAY00055691,TXN00055691,CUST03944,SUB03944,2026-02-01,Bank Transfer,240000,240000,Successful
PAY00055692,TXN00055692,CUST03945,SUB03945,2026-07-01,Credit Card,1500,1500,Successful
PAY00055693,TXN00055693,CUST03945,SUB03945,2026-08-04,Credit Card,1500,1500,Successful
PAY00055694,TXN00055694,CUST03946,SUB03946,2024-01-02,Bank Transfer,1500,1500,Successful
PAY00055695,TXN00055695,CUST03946,SUB03946,2024-02-02,Debit Card,1500,1500,Successful
PAY00055696,TXN00055696,CUST03946,SUB03946,2024-03-17,M-Pesa,1500,1500,Late
PAY00055697,TXN00055697,CUST03946,SUB03946,2024-04-01,M-Pesa,1500,1500,Successful
PAY00055698,TXN00055698,CUST03946,SUB03946,2024-05-04,Debit Card,1500,1500,Successful
PAY00055699,TXN00055699,CUST03946,SUB03946,2024-06-02,Debit Card,1500,1500,Successful
PAY00055700,TXN00055700,CUST03946,SUB03946,2024-07-04,Debit Card,1500,1500,Successful
PAY00055701,TXN00055701,CUST03946,SUB03946,2024-08-01,Debit Card,1500,1500,Successful
PAY00055702,TXN00055702,CUST03946,SUB03946,2024-09-02,Credit Card,1500,1500,Successful
PAY00055703,TXN00055703,CUST03946,SUB03946,2024-10-07,Debit Card,1500,0,Failed
PAY00055704,TXN00055704,CUST03946,SUB03946,2024-11-06,Debit Card,1500,0,Failed
PAY00055705,TXN00055705,CUST03946,SUB03946,2024-12-02,M-Pesa,1500,1500,Successful
PAY00055706,TXN00055706,CUST03946,SUB03946,2025-01-04,Credit Card,1500,1500,Successful
PAY00055707,TXN00055707,CUST03946,SUB03946,2025-02-03,Debit Card,1500,1500,Successful
PAY00055708,TXN00055708,CUST03946,SUB03946,2025-03-01,M-Pesa,1500,1500,Successful
PAY00055709,TXN00055709,CUST03946,SUB03946,2025-04-02,Bank Transfer,1500,1500,Successful
PAY00055710,TXN00055710,CUST03946,SUB03946,2025-05-14,Credit Card,1500,1500,Late
PAY00055711,TXN00055711,CUST03946,SUB03946,2025-06-03,M-Pesa,1500,1500,Successful
PAY00055712,TXN00055712,CUST03946,SUB03946,2025-07-01,Bank Transfer,1500,1500,Successful
PAY00055713,TXN00055713,CUST03946,SUB03946,2025-08-04,Debit Card,1500,1500,Successful
PAY00055714,TXN00055714,CUST03946,SUB03946,2025-09-04,M-Pesa,1500,1500,Successful
PAY00055715,TXN00055715,CUST03946,SUB03946,2025-10-01,M-Pesa,1500,1500,Successful
PAY00055716,TXN00055716,CUST03946,SUB03946,2025-11-19,M-Pesa,1500,1500,Late
PAY00055717,TXN00055717,CUST03946,SUB03946,2025-12-01,M-Pesa,1500,1500,Successful
PAY00055718,TXN00055718,CUST03946,SUB03946,2026-01-03,M-Pesa,1500,1500,Successful
PAY00055719,TXN00055719,CUST03946,SUB03946,2026-02-01,Debit Card,1500,1500,Successful
PAY00055720,TXN00055720,CUST03946,SUB03946,2026-03-12,Credit Card,1500,1500,Late
PAY00055721,TXN00055721,CUST03946,SUB03946,2026-04-01,Bank Transfer,1500,1500,Successful
PAY00055722,TXN00055722,CUST03947,SUB03947,2025-12-02,Debit Card,20000,20000,Successful
PAY00055723,TXN00055723,CUST03947,SUB03947,2026-01-01,Debit Card,20000,20000,Successful
PAY00055724,TXN00055724,CUST03947,SUB03947,2026-02-03,Credit Card,20000,20000,Successful
PAY00055725,TXN00055725,CUST03947,SUB03947,2026-03-04,Credit Card,20000,20000,Successful
PAY00055726,TXN00055726,CUST03947,SUB03947,2026-04-01,Debit Card,20000,20000,Successful
PAY00055727,TXN00055727,CUST03947,SUB03947,2026-05-02,Bank Transfer,20000,20000,Successful
PAY00055728,TXN00055728,CUST03947,SUB03947,2026-06-02,Credit Card,20000,20000,Successful
PAY00055729,TXN00055729,CUST03947,SUB03947,2026-07-04,M-Pesa,20000,20000,Successful
PAY00055730,TXN00055730,CUST03947,SUB03947,2026-08-03,DEBIT CARD,20000,20000,Successful
PAY00055731,TXN00055731,CUST03947,SUB03947,2026-09-02,M-Pesa,20000,20000,Successful
PAY00055732,TXN00055732,CUST03948,SUB03948,2026-06-02,Debit Card,1500,1500,Successful
PAY00055733,TXN00055733,CUST03948,SUB03948,2026-07-04,Bank Transfer,1500,1500,Successful
PAY00055734,TXN00055734,CUST03948,SUB03948,2026-08-01,Bank Transfer,1500,1500,Successful
PAY00055735,TXN00055735,CUST03948,SUB03948,2026-09-02,Bank Transfer,1500,1500,Successful
PAY00055736,TXN00055736,CUST03949,SUB03949,2025-06-01, Debit Card ,4500,4500,Successful
PAY00055737,TXN00055737,CUST03949,SUB03949,2025-07-01,Debit Card,4500,4500,Successful
PAY00055738,TXN00055738,CUST03949,SUB03949,2025-08-01,Debit Card,4500,4500,Successful
PAY00055739,TXN00055739,CUST03949,SUB03949,2025-09-15,Credit Card,4500,4500,Late
PAY00055740,TXN00055740,CUST03949,SUB03949,2025-10-01,Debit Card,4500,4500,Successful
PAY00055741,TXN00055741,CUST03949,SUB03949,2025-11-08,Bank Transfer,4500,4500,Late
PAY00055742,TXN00055742,CUST03949,SUB03949,2025-12-04,Credit Card,4500,4500,Successful
PAY00055743,TXN00055743,CUST03949,SUB03949,2026-01-04,Credit Card,4500,4500,Successful
PAY00055744,TXN00055744,CUST03949,SUB03949,2026-02-03,M-Pesa,4500,4500,Successful
PAY00055745,TXN00055745,CUST03949,SUB03949,2026-03-03,Debit Card,4500,4500,Successful
PAY00055746,TXN00055746,CUST03949,SUB03949,2026-04-07,M-Pesa,4500,0,Failed
PAY00055747,TXN00055747,CUST03949,SUB03949,2026-05-06,Credit Card,4500,0,Failed
PAY00055748,TXN00055748,CUST03949,SUB03949,2026-06-02,M-Pesa,4500,4500,Successful
PAY00055749,TXN00055749,CUST03949,SUB03949,2026-07-06,M-Pesa,4500,0,Failed
PAY00055750,TXN00055750,CUST03949,SUB03949,2026-08-17,Debit Card,4500,4500,Late
PAY00055751,TXN00055751,CUST03950,SUB03950,2026-08-02,Bank Transfer,54000,54000,Successful
PAY00055752,TXN00055752,CUST03951,SUB03951,2024-02-04,M-Pesa,1500,1500,Successful
PAY00055753,TXN00055753,CUST03951,SUB03951,2024-03-04,Credit Card,1500,1500,Successful
PAY00055754,TXN00055754,CUST03951,SUB03951,2024-04-03,Bank Transfer,1500,1500,Successful
PAY00055755,TXN00055755,CUST03951,SUB03951,2024-05-03,Bank Transfer,1500,1500,Successful
PAY00055756,TXN00055756,CUST03951,SUB03951,2024-06-03,Bank Transfer,1500,1500,Successful
PAY00055757,TXN00055757,CUST03951,SUB03951,2024-07-02,Bank Transfer,1500,1500,Successful
PAY00055758,TXN00055758,CUST03951,SUB03951,2024-08-01,M-Pesa,1500,1500,Successful
PAY00055759,TXN00055759,CUST03951,SUB03951,2024-09-04,Credit Card,1500,1500,Successful
PAY00055760,TXN00055760,CUST03951,SUB03951,2024-10-03,M-Pesa,1500,1500,Successful
PAY00055761,TXN00055761,CUST03951,SUB03951,2024-11-01,M-Pesa,1500,1500,Successful
PAY00055762,TXN00055762,CUST03951,SUB03951,2024-12-02,Credit Card,1500,1500,Successful
PAY00055763,TXN00055763,CUST03951,SUB03951,2025-01-04,Debit Card,1500,1500,Successful
PAY00055764,TXN00055764,CUST03951,SUB03951,2025-02-03,Debit Card,1500,1500,Successful
PAY00055765,TXN00055765,CUST03951,SUB03951,2025-03-04,M-Pesa,1500,1500,Successful
PAY00055766,TXN00055766,CUST03951,SUB03951,2025-04-01,Credit Card,1500,1500,Successful
PAY00055767,TXN00055767,CUST03951,SUB03951,2025-05-02,Debit Card,1500,1500,Successful
PAY00055768,TXN00055768,CUST03951,SUB03951,2025-06-02,M-Pesa,1500,1500,Successful
PAY00055769,TXN00055769,CUST03951,SUB03951,2025-07-01,Bank Transfer,1500,1500,Successful
PAY00055770,TXN00055770,CUST03951,SUB03951,2025-08-03,Bank Transfer,1500,1500,Successful
PAY00055771,TXN00055771,CUST03951,SUB03951,2025-09-04,M-Pesa,1500,1500,Successful
PAY00055772,TXN00055772,CUST03951,SUB03951,2025-10-04,Debit Card,1500,1500,Successful
PAY00055773,TXN00055773,CUST03951,SUB03951,2025-11-02,Debit Card,1500,1500,Successful
PAY00055774,TXN00055774,CUST03951,SUB03951,2025-12-03,Debit Card,1500,1500,Successful
PAY00055775,TXN00055775,CUST03951,SUB03951,2026-01-01,M-Pesa,1500,1500,Successful
PAY00055776,TXN00055776,CUST03951,SUB03951,2026-02-02,Credit Card,1500,1500,Successful
PAY00055777,TXN00055777,CUST03951,SUB03951,2026-03-03,Credit Card,1500,1500,Successful
PAY00055778,TXN00055778,CUST03952,SUB03952,2025-04-03,Credit Card,9000,9000,Successful
PAY00055779,TXN00055779,CUST03952,SUB03952,2025-05-01,Debit Card,9000,9000,Successful
PAY00055780,TXN00055780,CUST03952,SUB03952,2025-06-03,Credit Card,9000,9000,Successful
PAY00055781,TXN00055781,CUST03952,SUB03952,2025-07-02,M-Pesa,9000,9000,Successful
PAY00055782,TXN00055782,CUST03952,SUB03952,2025-08-02,Credit Card,9000,9000,Successful
PAY00055783,TXN00055783,CUST03952,SUB03952,2025-09-04,Debit Card,9000,9000,Successful
PAY00055784,TXN00055784,CUST03952,SUB03952,2025-10-02,Debit Card,9000,0,Failed
PAY00055785,TXN00055785,CUST03952,SUB03952,2025-11-03,Debit Card,9000,9000,Successful
PAY00055786,TXN00055786,CUST03952,SUB03952,2025-12-02,Credit Card,9000,9000,Successful
PAY00055787,TXN00055787,CUST03952,SUB03952,2026-01-02,Credit Card,9000,9000,Successful
PAY00055788,TXN00055788,CUST03952,SUB03952,2026-02-02,M-Pesa,9000,9000,Successful
PAY00055789,TXN00055789,CUST03952,SUB03952,2026-03-01,Credit Card,9000,9000,Successful
PAY00055790,TXN00055790,CUST03952,SUB03952,2026-04-02,Debit Card,9000,9000,Successful
PAY00055791,TXN00055791,CUST03952,SUB03952,2026-05-02,M-Pesa,9000,9000,Successful
PAY00055792,TXN00055792,CUST03952,SUB03952,2026-06-01,Credit Card,9000,9000,Successful
PAY00055793,TXN00055793,CUST03952,SUB03952,2026-07-08,Debit Card,9000,0,Failed
PAY00055794,TXN00055794,CUST03952,SUB03952,2026-08-04,Bank Transfer,9000,9000,Successful
PAY00055795,TXN00055795,CUST03952,SUB03952,2026-09-03,Bank Transfer,9000,9000,Successful
PAY00055796,TXN00055796,CUST03953,SUB03953,2024-01-04,Debit Card,20000,20000,Successful
PAY00055797,TXN00055797,CUST03953,SUB03953,2024-02-04,Credit Card,20000,0,Failed
PAY00055798,TXN00055798,CUST03953,SUB03953,2024-03-03,Debit Card,20000,20000,Successful
PAY00055799,TXN00055799,CUST03953,SUB03953,2024-04-03,Credit Card,20000,20000,Successful
PAY00055800,TXN00055800,CUST03953,SUB03953,2024-05-04,Bank Transfer,20000,20000,Successful
PAY00055801,TXN00055801,CUST03953,SUB03953,2024-06-03,M-Pesa,20000,20000,Successful
PAY00055802,TXN00055802,CUST03953,SUB03953,2024-07-04,Bank Transfer,20000,20000,Successful
PAY00055803,TXN00055803,CUST03953,SUB03953,2024-08-02,M-Pesa,20000,20000,Successful
PAY00055804,TXN00055804,CUST03953,SUB03953,2024-09-04,Debit Card,20000,20000,Successful
PAY00055805,TXN00055805,CUST03953,SUB03953,2024-10-01,Debit Card,20000,20000,Successful
PAY00055806,TXN00055806,CUST03953,SUB03953,2024-11-01,Debit Card,20000,20000,Successful
PAY00055807,TXN00055807,CUST03953,SUB03953,2024-12-04,M-Pesa,20000,20000,Successful
PAY00055808,TXN00055808,CUST03953,SUB03953,2025-01-02,Credit Card,20000,20000,Successful
PAY00055809,TXN00055809,CUST03953,SUB03953,2025-02-02,Debit Card,20000,20000,Successful
PAY00055810,TXN00055810,CUST03953,SUB03953,2025-03-01,Bank Transfer,20000,20000,Successful
PAY00055811,TXN00055811,CUST03953,SUB03953,2025-04-04,Bank Transfer,20000,20000,Successful
PAY00055812,TXN00055812,CUST03953,SUB03953,2025-05-03,Credit Card,20000,20000,Successful
PAY00055813,TXN00055813,CUST03953,SUB03953,2025-06-02,M-Pesa,20000,20000,Successful
PAY00055814,TXN00055814,CUST03953,SUB03953,2025-07-02,M-Pesa,20000,0,Failed
PAY00055815,TXN00055815,CUST03953,SUB03953,2025-08-02,Bank Transfer,20000,20000,Successful
PAY00055816,TXN00055816,CUST03953,SUB03953,2025-09-04,Bank Transfer,20000,20000,Successful
PAY00055817,TXN00055817,CUST03953,SUB03953,2025-10-02,Bank Transfer,20000,20000,Successful
PAY00055818,TXN00055818,CUST03953,SUB03953,2025-11-02,Credit Card,20000,20000,Successful
PAY00055819,TXN00055819,CUST03953,SUB03953,2025-12-04,Credit Card,20000,20000,Successful
PAY00055820,TXN00055820,CUST03953,SUB03953,2026-01-03,Credit Card,20000,20000,Successful
PAY00055821,TXN00055821,CUST03953,SUB03953,2026-02-01,M-Pesa,20000,20000,Successful
PAY00055822,TXN00055822,CUST03953,SUB03953,2026-03-03,Credit Card,20000,20000,Successful
PAY00055823,TXN00055823,CUST03953,SUB03953,2026-04-01,Bank Transfer,20000,20000,Successful
PAY00055824,TXN00055824,CUST03953,SUB03953,2026-05-03,Debit Card,20000,20000,Successful
PAY00055825,TXN00055825,CUST03953,SUB03953,2026-06-03,Debit Card,20000,20000,Successful
PAY00055826,TXN00055826,CUST03953,SUB03953,2026-07-03,M-Pesa,20000,20000,Successful
PAY00055827,TXN00055827,CUST03953,SUB03953,2026-08-06,M-Pesa,20000,20000,Late
PAY00055828,TXN00055828,CUST03953,SUB03953,2026-09-03,Bank Transfer,20000,20000,Successful
PAY00055829,TXN00055829,CUST03954,SUB03954,2023-10-04,M-Pesa,1500,1500,Successful
PAY00055830,TXN00055830,CUST03954,SUB03954,2023-11-02,Credit Card,1500,1500,Successful
PAY00055831,TXN00055831,CUST03954,SUB03954,2023-12-03,M-Pesa,1500,1500,Successful
PAY00055832,TXN00055832,CUST03954,SUB03954,2024-01-04,Debit Card,1500,1500,Successful
PAY00055833,TXN00055833,CUST03954,SUB03954,2024-02-03,Debit Card,1500,1500,Successful
PAY00055834,TXN00055834,CUST03954,SUB03954,2024-03-04,Debit Card,1500,1500,Successful
PAY00055835,TXN00055835,CUST03954,SUB03954,2024-04-04,Bank Transfer,1500,1500,Successful
PAY00055836,TXN00055836,CUST03954,SUB03954,2024-05-04,Bank Transfer,1500,1500,Successful
PAY00055837,TXN00055837,CUST03954,SUB03954,2024-06-02,Credit Card,1500,1500,Successful
PAY00055838,TXN00055838,CUST03954,SUB03954,2024-07-02,Credit Card,1500,1500,Successful
PAY00055839,TXN00055839,CUST03954,SUB03954,2024-08-20,M-Pesa,1500,1500,Late
PAY00055840,TXN00055840,CUST03955,SUB03955,2024-06-02,Bank Transfer,1500,1500,Successful
PAY00055841,TXN00055841,CUST03955,SUB03955,2024-07-03,Credit Card,1500,1500,Successful
PAY00055842,TXN00055842,CUST03955,SUB03955,2024-08-01,Bank Transfer,1500,1500,Successful
PAY00055843,TXN00055843,CUST03955,SUB03955,2024-09-04,Bank Transfer,1500,1500,Successful
PAY00055844,TXN00055844,CUST03955,SUB03955,2024-10-02,Debit Card,1500,1500,Successful
PAY00055845,TXN00055845,CUST03955,SUB03955,2024-11-02,Credit Card,1500,1500,Successful
PAY00055846,TXN00055846,CUST03955,SUB03955,2024-12-02,Bank Transfer,1500,1500,Successful
PAY00055847,TXN00055847,CUST03955,SUB03955,2025-01-02,Bank Transfer,1500,1500,Successful
PAY00055848,TXN00055848,CUST03955,SUB03955,2025-02-01,Credit Card,1500,1500,Successful
PAY00055849,TXN00055849,CUST03955,SUB03955,2025-03-02,M-PESA,1500,1500,Successful
PAY00055850,TXN00055850,CUST03955,SUB03955,2025-04-02,Credit Card,1500,1500,Successful
PAY00055851,TXN00055851,CUST03955,SUB03955,2025-05-20,M-Pesa,1500,1500,Late
PAY00055852,TXN00055852,CUST03955,SUB03955,2025-06-04,Bank Transfer,1500,1500,Successful
PAY00055853,TXN00055853,CUST03955,SUB03955,2025-07-04,M-Pesa,1500,1500,Successful
PAY00055854,TXN00055854,CUST03955,SUB03955,2025-08-01,Debit Card,1500,1500,Successful
PAY00055855,TXN00055855,CUST03955,SUB03955,2025-09-04,Debit Card,1500,1500,Successful
PAY00055856,TXN00055856,CUST03955,SUB03955,2025-10-03,Credit Card,1500,1500,Successful
PAY00055857,TXN00055857,CUST03955,SUB03955,2025-11-03,M-Pesa,1500,1500,Successful
PAY00055858,TXN00055858,CUST03955,SUB03955,2025-12-03,Credit Card,1500,1500,Successful
PAY00055859,TXN00055859,CUST03955,SUB03955,2026-01-03,Credit Card,1500,1500,Successful
PAY00055860,TXN00055860,CUST03955,SUB03955,2026-02-03,Bank Transfer,1500,1500,Successful
PAY00055861,TXN00055861,CUST03955,SUB03955,2026-03-04,Credit Card,1500,1500,Successful
PAY00055862,TXN00055862,CUST03955,SUB03955,2026-04-01,Bank Transfer,1500,1500,Successful
PAY00055863,TXN00055863,CUST03955,SUB03955,2026-05-14,Bank Transfer,1500,1500,Late
PAY00055864,TXN00055864,CUST03955,SUB03955,2026-06-02,Debit Card,1500,0,Failed
PAY00055865,TXN00055865,CUST03955,SUB03955,2026-07-02,Debit Card,1500,0,Failed
PAY00055866,TXN00055866,CUST03955,SUB03955,2026-08-04,Credit Card,1500,1500,Successful
PAY00055867,TXN00055867,CUST03955,SUB03955,2026-09-18,Debit Card,1500,1500,Late
PAY00055868,TXN00055868,CUST03956,SUB03956,2024-09-02,M-Pesa,4500,4500,Successful
PAY00055869,TXN00055869,CUST03956,SUB03956,2024-10-02,Debit Card,4500,4500,Successful
PAY00055870,TXN00055870,CUST03956,SUB03956,2024-11-01,Bank Transfer,4500,4500,Successful
PAY00055871,TXN00055871,CUST03956,SUB03956,2024-12-03,Debit Card,4500,4500,Successful
PAY00055872,TXN00055872,CUST03956,SUB03956,2025-01-03,Debit Card,4500,4500,Successful
PAY00055873,TXN00055873,CUST03956,SUB03956,2025-02-01,Credit Card,4500,4500,Successful
PAY00055874,TXN00055874,CUST03956,SUB03956,2025-03-02,Bank Transfer,4500,4500,Successful
PAY00055875,TXN00055875,CUST03956,SUB03956,2025-04-03,Bank Transfer,4500,4500,Successful
PAY00055876,TXN00055876,CUST03956,SUB03956,2025-05-03,Credit Card,4500,4500,Successful
PAY00055877,TXN00055877,CUST03956,SUB03956,2025-06-02,Credit Card,4500,4500,Successful
PAY00055878,TXN00055878,CUST03956,SUB03956,2025-07-02,Debit Card,4500,4500,Successful
PAY00055879,TXN00055879,CUST03956,SUB03956,2025-08-04,Credit Card,4500,4500,Successful
PAY00055880,TXN00055880,CUST03956,SUB03956,2025-09-03,Bank Transfer,4500,4500,Successful
PAY00055881,TXN00055881,CUST03956,SUB03956,2025-10-04,Bank Transfer,4500,0,Failed
PAY00055882,TXN00055882,CUST03956,SUB03956,2025-11-02,Bank Transfer,4500,0,Failed
PAY00055883,TXN00055883,CUST03956,SUB03956,2025-12-02,M-Pesa,4500,4500,Successful
PAY00055884,TXN00055884,CUST03956,SUB03956,2026-01-03,Credit Card,4500,4500,Successful
PAY00055885,TXN00055885,CUST03956,SUB03956,2026-02-02,Credit Card,4500,4500,Successful
PAY00055886,TXN00055886,CUST03956,SUB03956,2026-03-04,M-Pesa,4500,4500,Successful
PAY00055887,TXN00055887,CUST03956,SUB03956,2026-04-06,M-Pesa,4500,0,Failed
PAY00055888,TXN00055888,CUST03956,SUB03956,2026-05-08,Debit Card,4500,0, failed
PAY00055889,TXN00055889,CUST03956,SUB03956,2026-06-02,Bank Transfer,4500,4500,Successful
PAY00055890,TXN00055890,CUST03956,SUB03956,2026-07-02,Bank Transfer,4500,4500,Successful
PAY00055891,TXN00055891,CUST03956,SUB03956,2026-08-03,Credit Card,4500,4500,Successful
PAY00055892,TXN00055892,CUST03956,SUB03956,2026-09-04,M-Pesa,4500,4500,Successful
PAY00055893,TXN00055893,CUST03957,SUB03957,2023-12-01,Bank Transfer,20000,20000,Successful
PAY00055894,TXN00055894,CUST03957,SUB03957,2024-01-03,Debit Card,20000,20000,Successful
PAY00055895,TXN00055895,CUST03957,SUB03957,2024-02-11,Bank Transfer,20000,20000,Late
PAY00055896,TXN00055896,CUST03957,SUB03957,2024-03-01,Debit Card,20000,20000,Successful
PAY00055897,TXN00055897,CUST03957,SUB03957,2024-04-01,M-Pesa,20000,20000,Successful
PAY00055898,TXN00055898,CUST03957,SUB03957,2024-05-04,Debit Card,20000,20000,Successful
PAY00055899,TXN00055899,CUST03957,SUB03957,2024-06-15,Bank Transfer,20000,20000,Late
PAY00055900,TXN00055900,CUST03957,SUB03957,2024-07-06,Bank Transfer,20000,20000,Late
PAY00055901,TXN00055901,CUST03957,SUB03957,2024-08-04,Debit Card,20000,20000,Successful
PAY00055902,TXN00055902,CUST03957,SUB03957,2024-09-01,Credit Card,20000,20000,Successful
PAY00055903,TXN00055903,CUST03957,SUB03957,2024-10-04,Credit Card,20000,20000,Successful
PAY00055904,TXN00055904,CUST03957,SUB03957,2024-11-03,Debit Card,20000,20000,Successful
PAY00055905,TXN00055905,CUST03957,SUB03957,2024-12-02,M-Pesa,20000,20000,Successful
PAY00055906,TXN00055906,CUST03957,SUB03957,2025-01-03,Debit Card,20000,20000,Successful
