customer_id,company_name,industry,country,city,company_size,signup_date,acquisition_channel
CUST04078,Torres-Warner,Education,Kenya,Dar es Salaam,6-10,2025-11-29,Instagram
CUST04079,"Ross, Walker and Thomas",Retail,Tanzania,Dar es Salaam,201-500,2025-11-15,Google Ads
CUST04080,"Cooley, Jackson and James",Education,Tanzania,Nairobi,6-10,2026-04-25,Partner
CUST04081,"Johnston, Smith and Moss",Healthcare,South Africa,Kampala,51-200,2025-06-03,Facebook
CUST04082,Pitts-Miller,Healthcare,Kenya,Johannesburg,1-5,2024-06-26,Sales Team
CUST04083,Roberts Group,Technology,Nigeria,Nairobi,6-10,2024-07-19,Referral
CUST04084,"Torres, Hancock and Hamilton",Healthcare,Kenya,Johannesburg,51-200,2025-06-13,Sales Team
CUST04085,Gonzales-Wells,Professional Services,Rwanda,Accra,1-5,2025-10-25,Facebook
CUST04086,"Mack, Bernard and Adams",Healthcare,Ghana,Lagos,201-500,2026-01-25,Organic Search
CUST04087,Martin and Sons,Logistics,Ghana,Nairobi,51-200,2025-06-28,LinkedIn
CUST04088,Murray PLC,Logistics,Uganda,Mombasa,11-50,2023-10-23,Google Ads
CUST04089,Alvarez Inc,Manufacturing,Tanzania,Kigali,201-500,2023-12-28,Google Ads
CUST04090,Trujillo PLC,Hospitality,South Africa,Dar es Salaam,201-500,2026-01-26,Facebook
CUST04091,"Garcia, Howard and Friedman",Education,Nigeria,Kigali,11-50,2026-07-05,Sales Team
CUST04092,Gibson-Andrade,Real Estate,Nigeria,Lagos,201-500,2025-05-09,Instagram
CUST04093,Hobbs-May,Real Estate,Rwanda,Johannesburg,201-500,2025-04-11,LinkedIn
CUST04094,Soto-Bennett,Healthcare,Ghana,Kigali,201-500,2024-07-25,Referral
CUST04095,Daniel-Walker,Professional Services,Tanzania,Dar es Salaam,201-500,2026-01-24,Referral
CUST04096,Holloway Ltd,Technology,South Africa,Nairobi,1-5,2025-07-09,Google Ads
CUST04097,Davis-Duran,Real Estate,Uganda,Johannesburg,6-10,2024-06-30,Organic Search
CUST04098,Zhang-Douglas,Manufacturing,Tanzania,Nakuru,51-200,2024-07-06,Organic Search
CUST04099,"Moore, Simmons and Mora",Technology,Kenya,Mombasa,51-200,2025-11-01,Google Ads
CUST04100,"James, Hamilton and Combs",Education,Nigeria,Nairobi,6-10,2026-08-03,Sales Team
CUST04101,"Lyons, Hall and Nelson",Hospitality,Rwanda,Dar es Salaam,6-10,2025-08-17,Sales Team
CUST04102,"Anderson, Watson and Sanford",Construction,Kenya,Lagos,201-500,2026-02-03,Referral
CUST04103,Mccormick-Carter,Technology,Tanzania,Johannesburg,1-5,2025-03-21,Sales Team
CUST04104,Curry-Snow,Manufacturing,Kenya,Nairobi,1-5,2026-06-11,Referral
CUST04105,"Atkinson, Romero and Valdez",Construction,Tanzania,Lagos,201-500,2025-03-10,Referral
CUST04106,Walker-Peterson,Construction,Kenya,Kampala,51-200,2024-01-10,Sales Team
CUST04107,"Petersen, Garner and Fry",Healthcare,South Africa,Lagos,201-500,2024-02-17,Sales Team
CUST04108,"Nelson, Yang and Moody",Education,Rwanda,Kigali,1-5,2026-06-24,Partner
CUST04109,Harris-Orr,Education,Tanzania,Kisumu,1-5,2026-01-24,Referral
CUST04110,Bush-Merritt,Technology,Rwanda,Dar es Salaam,51-200,2024-08-01,LinkedIn
CUST04111,"Mendez, Taylor and Sullivan",Technology,Ghana,Nairobi,201-500,2025-07-30,LinkedIn
CUST04112,"Bell, Mercado and Martin",Healthcare,South Africa,Dar es Salaam,6-10,2025-12-24,Instagram
CUST04113,"Hall, Roth and Kaiser",Logistics,South Africa,Johannesburg,1-5,2024-10-11,Sales Team
CUST04114,Mitchell-Young,Construction,Uganda,Dar es Salaam,11-50,2024-11-28,Sales Team
CUST04115,Branch-Willis,Education,South Africa,Kisumu,6-10,2024-08-23,Sales Team
CUST04116,"Hanson, Green and Barber",Technology,Nigeria,Kampala,1-5,2023-11-09,Google Ads
CUST04117,"Mills, Gray and Mathis",Education,Nigeria,Dar es Salaam,201-500,2024-08-02,Partner
CUST04118,Davis LLC,Hospitality,Kenya,Nairobi,51-200,2025-02-09,Facebook
CUST04119,Villarreal PLC,Construction,Kenya,Kisumu,6-10,2024-05-11,Referral
CUST04120,Wilson-Johnson,Construction,South Africa,Accra,51-200,2026-02-26,LinkedIn
CUST04121,"Williams, Perry and Hunt",Manufacturing,Tanzania,Kigali,6-10,2026-06-09,Partner
CUST04122,"Knight, Knight and Collier",Real Estate,Kenya,Kigali,1-5,2024-03-27,Google Ads
CUST04123,Martin-Vega,Professional Services,Uganda,Kampala,1-5,2025-12-13,Google Ads
CUST04124,Robinson-Chapman,Technology,South Africa,Lagos,11-50,2026-06-25,Sales Team
CUST04125,"Quinn, Collins and White",Retail,Kenya,Lagos,1-5,2026-01-13,Google Ads
CUST04126,Rodriguez-Williams,Manufacturing,Ghana,Lagos,51-200,2026-06-05,LinkedIn
CUST04127,Cooke-Taylor,Manufacturing,Ghana,Kisumu,6-10,2025-08-06,Google Ads
CUST04128,Hicks Group,Construction,Ghana,Johannesburg,11-50,2024-06-09,LinkedIn
CUST04129,Hardy Ltd,Retail,South Africa,Kampala,51-200,2026-01-06,Facebook
CUST04130,Acosta-Williams,Education,South Africa,Kampala,6-10,2025-04-01,Sales Team
CUST04131,"Black, Woods and Sanchez",Professional Services,Uganda,Mombasa,6-10,2024-10-29,Organic Search
CUST04132,Griffin and Sons,Hospitality,Ghana,Kampala,6-10,2024-07-28,LinkedIn
CUST04133,Henderson PLC,Technology,Uganda,Kigali,11-50,2024-04-14,Sales Team
CUST04134,Robinson PLC,Logistics,Kenya,Accra,201-500,2024-05-24,Partner
CUST04135,Nichols LLC,Construction,Tanzania,Kampala,201-500,2025-10-11,Facebook
CUST04136,Anderson Group,Healthcare,Uganda,Mombasa,201-500,2025-03-06,Instagram
CUST04137,"Grimes, Morales and Wright",Logistics,Tanzania,Kampala,11-50,2024-04-29,Referral
CUST04138,Lee Group,Retail,Kenya,Kigali,11-50,2024-04-02,Referral
CUST04139,Knight Inc,Technology,Tanzania,Accra,11-50,2026-08-02,Facebook
CUST04140,Johnson-Bailey,Hospitality,South Africa,Mombasa,1-5,2025-05-31,Facebook
CUST04141,"Chavez, Harris and Young",Hospitality,Uganda,Accra,11-50,2025-05-26,LinkedIn
CUST04142,"Perry, Thompson and Alexander",Real Estate,Nigeria,Mombasa,51-200,2025-10-16,LinkedIn
CUST04143,Jenkins Group,Education,South Africa,Nakuru,6-10,2024-02-23,Referral
CUST04144,"Phillips, Davis and Foster",Construction,Rwanda,Kisumu,1-5,2024-04-19,Instagram
CUST04145,Le-Baker,Logistics,Ghana,Kigali,6-10,2025-04-08,Google Ads
CUST04146,Meyer-Morris,Manufacturing,Tanzania,Nairobi,201-500,2024-06-12,Organic Search
CUST04147,"Harrison, Huffman and Smith",Professional Services,Ghana,Kigali,6-10,2026-03-07,Organic Search
CUST04148,"Ryan, Garcia and Spears",Healthcare,Tanzania,Nakuru,1-5,2024-02-22,Sales Team
CUST04149,Lopez Inc,Real Estate,South Africa,Nakuru,11-50,2026-04-17,Facebook
CUST04150,Smith Ltd,Healthcare,Ghana,Nakuru,11-50,2025-03-31,Instagram
CUST04151,"Mclaughlin, Hanna and Thompson",Healthcare,Kenya,Nairobi,1-5,2025-01-21,Google Ads
CUST04152,Macdonald-Walker,Education,Rwanda,Accra,201-500,2025-05-18,Referral
CUST04153,"Santiago, Serrano and Copeland",Logistics,Kenya,Kigali,11-50,2026-06-21,Facebook
CUST04154,Boyer LLC,Healthcare,Tanzania,Kampala,11-50,2024-05-12,Referral
CUST04155,"Howard, Chase and Miranda",Healthcare,Rwanda,Nairobi,201-500,2025-09-10,Instagram
CUST04156,Terrell-Donaldson,Logistics,Tanzania,Mombasa,51-200,2026-08-03,Instagram
CUST04157,Barajas Inc,Manufacturing,Nigeria,Lagos,1-5,2024-04-03,Organic Search
CUST04158,Kennedy-Dominguez,Technology,Uganda,Johannesburg,1-5,2025-11-23,Facebook
CUST04159,Walters-Bentley,Logistics,Rwanda,Lagos,201-500,2024-09-03,Referral
CUST04160,Blake Group,Logistics,Nigeria,Kigali,201-500,2025-03-17,Sales Team
CUST04161,"Peterson, Morris and Zimmerman",Real Estate,Ghana,Lagos,6-10,2024-06-01,Organic Search
CUST04162,"Love, Barber and Williams",Healthcare,Tanzania,Accra,201-500,2025-08-01,Facebook
CUST04163,Bartlett-Stewart,Manufacturing,Kenya,Kampala,51-200,2023-11-28,Facebook
CUST04164,Mckay-Fisher,Healthcare,Rwanda,Nakuru,1-5,2024-11-04,Google Ads
CUST04165,Chang Inc,Real Estate,Ghana,Kigali,11-50,2023-11-15,Facebook
CUST04166,"Cameron, Lee and Gill",Healthcare,Uganda,Nakuru,201-500,2024-12-05,Instagram
CUST04167,Johnson Group,Real Estate,Rwanda,Kisumu,201-500,2024-11-04,Instagram
CUST04168,Payne-Murray,Hospitality,Ghana,Mombasa,6-10,2024-04-24,Google Ads
CUST04169,Olson-Garcia,Logistics,Rwanda,Nairobi,51-200,2025-06-21,Facebook
CUST04170,Bailey Group,Real Estate,Uganda,Kisumu,201-500,2024-02-08,Organic Search
CUST04171,Page Inc,Real Estate,Ghana,Nakuru,6-10,2025-02-19,Facebook
CUST04172,"Lester, Molina and Norman",Professional Services,Kenya,Mombasa,1-5,2024-06-12,Facebook
CUST04173,"Washington, Meyer and Gutierrez",Hospitality,Uganda,Nairobi,1-5,2026-06-16,Google Ads
CUST04174,Bell-Stone,Logistics,Rwanda,Accra,51-200,2024-11-04,Sales Team
CUST04175,"Luna, Pollard and Cross",Professional Services,Kenya,Nairobi,201-500,2025-06-29,LinkedIn
CUST04176,Clark Ltd,Education,Kenya,Nairobi,201-500,2025-07-02,Google Ads
CUST04177,Gray Group,Healthcare,Uganda,Dar es Salaam,51-200,2025-11-05,Google Ads
CUST04178,Phillips LLC,Healthcare,Kenya,Nakuru,201-500,2024-04-08,Referral
CUST04179,Higgins PLC,Technology,Nigeria,Nakuru,1-5,2023-11-14,Organic Search
CUST04180,"Garza, Walsh and Jimenez",Manufacturing,Tanzania,Kigali,201-500,2024-06-14,Facebook
CUST04181,Malone LLC,Hospitality,Tanzania,Kampala,51-200,2023-11-19,Partner
CUST04182,"Harper, Hull and Phillips",Professional Services,Kenya,Nairobi,6-10,2026-04-27,Organic Search
CUST04183,"Gomez, Terry and Osborne",Manufacturing,South Africa,Kigali,6-10,2023-11-14,Organic Search
CUST04184,Waters-Bell,Technology,South Africa,Kampala,11-50,2024-03-18,Sales Team
CUST04185,Waller PLC,Manufacturing,South Africa,Mombasa,11-50,2025-08-01,Organic Search
CUST04186,Barajas-Shaw,Retail,Rwanda,Kigali,51-200,2025-06-14,Sales Team
CUST04187,Blanchard Inc,Healthcare,Kenya,Mombasa,1-5,2024-04-22,Sales Team
CUST04188,Russell PLC,Technology,Tanzania,Mombasa,1-5,2024-10-08,Instagram
CUST04189,"Lawrence, Cooper and Delgado",Healthcare,Kenya,Accra,201-500,2026-04-11,Partner
CUST04190,"Herman, Miller and Silva",Professional Services,Rwanda,Johannesburg,201-500,2026-07-09,Referral
CUST04191,"Thompson, Li and Rojas",Real Estate,Rwanda,Nairobi,201-500,2023-11-01,Organic Search
CUST04192,Zamora PLC,Technology,South Africa,Lagos,6-10,2026-02-20,Sales Team
CUST04193,"Baker, Wagner and Long",Education,Ghana,Nakuru,11-50,2024-01-28,Facebook
CUST04194,May-Hudson,Education,Ghana,Johannesburg,201-500,2025-10-21,Sales Team
CUST04195,"Norton, Hill and Decker",Construction,Rwanda,Johannesburg,51-200,2023-11-15,Organic Search
CUST04196,"Wallace, Reed and Valentine",Logistics,Uganda,Lagos,51-200,2024-09-09,Google Ads
CUST04197,Ward-Lin,Manufacturing,Ghana,Accra,201-500,2025-12-31,Google Ads
CUST04198,Norton and Sons,Technology,Kenya,Dar es Salaam,201-500,2026-06-08,Sales Team
CUST04199,"Lopez, Gray and Stanley",Construction,Tanzania,Accra,1-5,2023-10-18,LinkedIn
CUST04200,Noble-Johnson,Education,Kenya,Johannesburg,6-10,2025-01-18,Facebook
CUST04201,Garcia PLC,Retail,Kenya,Kisumu,51-200,2026-07-14,Partner
CUST04202,"Chapman, Mckenzie and Carter",Manufacturing,South Africa,Lagos,201-500,2024-02-21,Facebook
CUST04203,Harris Inc,Education,Kenya,Kampala,1-5,2025-09-10,Organic Search
CUST04204,"Patterson, Morrison and Clark",Real Estate,Tanzania,Kisumu,1-5,2024-05-21,LinkedIn
CUST04205,James and Sons,Technology,Tanzania,Lagos,11-50,2024-06-18,Google Ads
CUST04206,Strong-Foster,Manufacturing,Rwanda,Accra,11-50,2024-11-29,Google Ads
CUST04207,Herrera Ltd,Construction,Rwanda,Kampala,51-200,2024-02-09,Facebook
CUST04208,Vargas Inc,Professional Services,Kenya,Lagos,201-500,2025-11-09,Facebook
CUST04209,Wood-Austin,Healthcare,Kenya,Johannesburg,201-500,2024-03-04,Sales Team
CUST04210,Dean PLC,Construction,Rwanda,Kampala,6-10,2025-07-09,Facebook
CUST04211,"Holland, Sparks and Mercado",Construction,Ghana,Accra,11-50,2026-08-04,Google Ads
CUST04212,Grimes-Carter,Manufacturing,Kenya,Kampala,11-50,2023-12-09,Referral
CUST04213,Mcknight Ltd,Construction,Kenya,Lagos,11-50,2024-02-18,Referral
CUST04214,"Vega, Liu and West",Technology,Rwanda,Nairobi,11-50,2024-08-11,Sales Team
CUST04215,Boyer-Dickson,Logistics,Uganda,Nairobi,201-500,2023-10-20,Facebook
CUST04216,Brown-Gonzalez,Construction,South Africa,Dar es Salaam,51-200,2025-10-01,Organic Search
CUST04217,Grant-Larson,Real Estate,Kenya,Nairobi,1-5,2025-09-02,Sales Team
CUST04218,Steele-Garcia,Hospitality,Nigeria,Dar es Salaam,51-200,2024-05-25,Referral
CUST04219,"Wright, Ward and Williams",Retail,Rwanda,Kisumu,6-10,2024-07-18,Facebook
CUST04220,Tapia PLC,Healthcare,South Africa,Accra,6-10,2023-12-28,Facebook
CUST04221,Hayes Group,Logistics,Ghana,Dar es Salaam,11-50,2023-12-03,Organic Search
CUST04222,"Snyder, Jenkins and Rogers",Retail,Kenya,Accra,201-500,2024-03-19,Facebook
CUST04223,Silva-Smith,Construction,Nigeria,Kampala,51-200,2024-02-13,Instagram
CUST04224,"Harvey, Richards and Farrell",Professional Services,Uganda,Kigali,1-5,2026-01-16,Sales Team
CUST04225,Perez and Sons,Logistics,South Africa,Dar es Salaam,1-5,2024-08-07,LinkedIn
CUST04226,"Chandler, Koch and Lyons",Professional Services,Kenya,Dar es Salaam,201-500,2025-06-10,Organic Search
CUST04227,"Weaver, Francis and Austin",Professional Services,Kenya,Johannesburg,11-50,2025-06-11,Organic Search
CUST04228,"Alexander, Larson and Matthews",Real Estate,Uganda,Accra,1-5,2026-03-16,Google Ads
CUST04229,Rodriguez-May,Technology,Uganda,Kigali,1-5,2024-07-30,Organic Search
CUST04230,Castillo-Higgins,Technology,Uganda,Accra,1-5,2025-10-26,Facebook
CUST04231,"Rodriguez, Johnson and Bauer",Hospitality,Kenya,Nairobi,51-200,2025-12-29,Google Ads
CUST04232,Lee-Cooper,Education,Ghana,Dar es Salaam,1-5,2023-10-27,Organic Search
CUST04233,Young-Duffy,Manufacturing,Tanzania,Mombasa,201-500,2024-12-18,Referral
CUST04234,Charles Group,Logistics,Nigeria,Dar es Salaam,11-50,2023-10-15,Instagram
CUST04235,"Stokes, Johnson and Ward",Construction,South Africa,Johannesburg,201-500,2025-11-23,LinkedIn
CUST04236,Vaughan-Reeves,Education,Ghana,Lagos,201-500,2024-06-17,Instagram
CUST04237,"Benson, Walsh and Melendez",Education,Tanzania,Kisumu,201-500,2025-02-06,Referral
CUST04238,"Price, Wood and Padilla",Healthcare,Rwanda,Mombasa,51-200,2025-04-01,Google Ads
CUST04239,Duke-Arnold,Real Estate,South Africa,Lagos,6-10,2024-09-20,LinkedIn
CUST04240,"Cook, Martin and Patterson",Hospitality,South Africa,Kampala,201-500,2024-10-19,Google Ads
CUST04241,"Clark, Carter and Kennedy",Hospitality,South Africa,Mombasa,1-5,2025-06-19,Referral
CUST04242,Perry-Davis,Technology,Kenya,Kisumu,11-50,2024-03-10,Sales Team
CUST04243,"Ferguson, Robinson and Schneider",Hospitality,Nigeria,Kisumu,1-5,2023-12-09,LinkedIn
CUST04244,Clark PLC,Healthcare,Uganda,Dar es Salaam,51-200,2024-03-09,Referral
CUST04245,Shaw-Caldwell,Logistics,South Africa,Nakuru,11-50,2024-12-19,Facebook
CUST04246,Simpson LLC,Education,Ghana,Nairobi,51-200,2026-02-23,Referral
CUST04247,Anderson and Sons,Logistics,Rwanda,Nairobi,51-200,2023-11-17,LinkedIn
CUST04248,Duran-Taylor,Hospitality,Ghana,Lagos,6-10,2024-02-28,Referral
CUST04249,Humphrey-Mullins,Healthcare,Ghana,Lagos,6-10,2024-09-15,Referral
CUST04250,"Berg, Shields and Rodriguez",Construction,Tanzania,Nakuru,51-200,2024-03-10,Referral
CUST04251,Garcia-Mcdaniel,Education,Uganda,Lagos,1-5,2024-08-22,Partner
CUST04252,"Simmons, Fisher and Rogers",Technology,Kenya,Accra,51-200,2024-01-03,Referral
CUST04253,"Walker, Torres and Thomas",Retail,Rwanda,Dar es Salaam,51-200,2024-07-05,Partner
CUST04254,"Bass, Hoffman and Miles",Technology,Kenya,Dar es Salaam,51-200,2024-12-07,Facebook
CUST04255,Sanders Inc,Hospitality,Ghana,Kisumu,1-5,2024-01-05,Organic Search
CUST04256,Williams LLC,Logistics,Tanzania,Dar es Salaam,1-5,2026-07-26,Organic Search
CUST04257,Ford LLC,Manufacturing,Nigeria,Kampala,1-5,2024-03-18,Google Ads
CUST04258,Reynolds Inc,Hospitality,Kenya,Mombasa,1-5,2023-10-17,LinkedIn
CUST04259,Hensley-Santana,Logistics,Rwanda,Mombasa,201-500,2024-05-31,Organic Search
CUST04260,"Anderson, Velazquez and Brooks",Construction,Tanzania,Kampala,51-200,2025-07-22,Sales Team
CUST04261,"Hawkins, Smith and Nguyen",Retail,Nigeria,Kisumu,6-10,2024-03-05,Organic Search
CUST04262,Walker PLC,Education,Nigeria,Johannesburg,11-50,2026-07-11,Instagram
CUST04263,"Hayes, Lopez and Conley",Technology,South Africa,Kampala,1-5,2025-02-02,Facebook
CUST04264,Ryan-Austin,Retail,Kenya,Kisumu,6-10,2025-05-05,LinkedIn
CUST04265,Smith-Freeman,Technology,South Africa,Johannesburg,11-50,2024-01-16,Organic Search
CUST04266,Reid Ltd,Retail,Uganda,Kigali,1-5,2026-08-16,Google Ads
CUST04267,Ward Ltd,Technology,Kenya,Dar es Salaam,6-10,2025-01-18,Facebook
CUST04268,Phillips-Key,Technology,South Africa,Johannesburg,11-50,2026-08-23,LinkedIn
CUST04269,"Smith, Garcia and Jones",Real Estate,Tanzania,Nairobi,51-200,2026-05-13,Referral
CUST04270,Ingram and Sons,Retail,South Africa,Accra,1-5,2026-04-18,LinkedIn
CUST04271,Riley-Hudson,Hospitality,South Africa,Kisumu,51-200,2024-01-17,Organic Search
CUST04272,Williams-Cardenas,Technology,Nigeria,Johannesburg,11-50,2024-06-24,Organic Search
CUST04273,"Vargas, Bates and Perez",Hospitality,Nigeria,Mombasa,1-5,2025-06-25,Organic Search
CUST04274,Jones-Smith,Education,Tanzania,Johannesburg,6-10,2026-03-30,Referral
CUST04275,"White, Miller and Hernandez",Retail,Uganda,Johannesburg,1-5,2025-09-04,Organic Search
CUST04276,Casey Inc,Healthcare,Tanzania,Kisumu,1-5,2025-10-07,Instagram
CUST04277,Walker LLC,Education,Kenya,Lagos,201-500,2025-08-03,Referral
CUST04278,"Allen, Rocha and Ray",Professional Services,Kenya,Lagos,11-50,2025-08-21,Google Ads
CUST04279,Best-Poole,Hospitality,Nigeria,Dar es Salaam,201-500,2024-10-29,Facebook
CUST04280,Sanchez-Bailey,Logistics,Tanzania,Dar es Salaam,6-10,2025-11-27,Partner
CUST04281,"Burton, Brady and Gardner",Real Estate,Tanzania,Kisumu,1-5,2024-05-15,Partner
CUST04282,"Norman, Thornton and Guerra",Education,Kenya,Nairobi,1-5,2025-05-20,Sales Team
CUST04283,Bishop-Moore,Manufacturing,Ghana,Johannesburg,1-5,2026-05-07,Organic Search
CUST04284,Weeks Group,Education,Ghana,Kigali,201-500,2023-12-25,Organic Search
CUST04285,"Moran, Jackson and Davis",Professional Services,Ghana,Kigali,51-200,2026-04-19,LinkedIn
CUST04286,Wilson-Black,Healthcare,Kenya,Nakuru,51-200,2026-01-15,Referral
CUST04287,"Miller, Wilson and Green",Construction,Nigeria,Nakuru,6-10,2024-06-22,Referral
CUST04288,"Pham, Moore and Tanner",Healthcare,Ghana,Dar es Salaam,6-10,2024-12-14,Organic Search
CUST04289,Odom and Sons,Retail,Rwanda,Accra,51-200,2025-11-22,Sales Team
CUST04290,Hernandez-Reese,Construction,Tanzania,Dar es Salaam,1-5,2026-07-03,Instagram
CUST04291,Horne-Long,Construction,Nigeria,Dar es Salaam,1-5,2023-12-29,Google Ads
CUST04292,Hughes-Wilson,Manufacturing,Uganda,Kigali,11-50,2026-08-05,Referral
CUST04293,"Thomas, Lewis and Maxwell",Construction,Rwanda,Kisumu,11-50,2025-10-16,Google Ads
CUST04294,Harris LLC,Manufacturing,Ghana,Kampala,6-10,2024-10-17,Organic Search
CUST04295,Williams and Sons,Construction,Nigeria,Johannesburg,6-10,2024-02-11,Instagram
CUST04296,Owens Ltd,Hospitality,Tanzania,Dar es Salaam,1-5,2024-05-26,Google Ads
CUST04297,Hill-Lee,Retail,Nigeria,Nairobi,201-500,2024-03-08,Organic Search
CUST04298,"Taylor, Cooper and Williams",Education,South Africa,Nairobi,11-50,2024-08-17,Instagram
CUST04299,Lewis-Waters,Retail,Nigeria,Lagos,201-500,2026-08-23,Sales Team
CUST04300,Patterson-Mcintyre,Logistics,Tanzania,Nakuru,1-5,2026-03-25,Facebook
CUST04301,Smith Ltd,Professional Services,Kenya,Kigali,51-200,2026-02-28,LinkedIn
CUST04302,Harris LLC,Hospitality,South Africa,Kisumu,201-500,2026-02-16,Organic Search
CUST04303,Miller-Burnett,Healthcare,Nigeria,Dar es Salaam,51-200,2025-07-16,Partner
CUST04304,Hanson PLC,Real Estate,Ghana,Lagos,51-200,2026-03-31,Partner
CUST04305,Lewis PLC,Real Estate,South Africa,Kisumu,1-5,2023-10-02,Facebook
CUST04306,Odonnell and Sons,Real Estate,Nigeria,Johannesburg,51-200,2024-03-23,Referral
CUST04307,Brown PLC,Construction,Rwanda,Nairobi,6-10,2024-10-17,Instagram
CUST04308,Fischer Ltd,Education,Nigeria,Kisumu,1-5,2025-06-02,Facebook
CUST04309,"Jones, Simmons and Cowan",Manufacturing,Tanzania,Dar es Salaam,201-500,2026-07-19,Facebook
CUST04310,Carter-Allen,Professional Services,Tanzania,Accra,51-200,2025-09-30,Organic Search
CUST04311,"Rosario, Lopez and Barnes",Real Estate,Uganda,Nairobi,51-200,2024-10-22,Google Ads
CUST04312,Watson and Sons,Professional Services,South Africa,Dar es Salaam,6-10,2025-05-11,Instagram
CUST04313,Herman-Estrada,Logistics,Kenya,Kisumu,6-10,2026-03-31,Sales Team
CUST04314,Ortega LLC,Construction,Kenya,Johannesburg,6-10,2026-02-05,Google Ads
CUST04315,Marshall PLC,Technology,Ghana,Mombasa,201-500,2025-11-26,LinkedIn
CUST04316,"Chavez, Jimenez and Sullivan",Retail,Nigeria,Dar es Salaam,201-500,2024-02-26,Google Ads
CUST04317,"Bowen, Carey and Shaw",Education,Kenya,Mombasa,201-500,2024-05-10,Sales Team
CUST04318,"Sosa, Mcgee and Williams",Hospitality,Ghana,Dar es Salaam,11-50,2026-06-01,Google Ads
CUST04319,Navarro LLC,Real Estate,Tanzania,Johannesburg,51-200,2025-07-24,LinkedIn
CUST04320,Mason Group,Construction,Nigeria,Mombasa,51-200,2025-04-04,Organic Search
CUST04321,"Miller, Barker and Ward",Retail,South Africa,Dar es Salaam,6-10,2025-09-09,LinkedIn
CUST04322,Santana and Sons,Logistics,South Africa,Johannesburg,6-10,2023-11-20,Google Ads
CUST04323,Kennedy Group,Logistics,Rwanda,Johannesburg,6-10,2024-08-15,LinkedIn
CUST04324,"Wilson, White and Beck",Construction,South Africa,Lagos,11-50,2023-10-01,Partner
CUST04325,Bauer-Williams,Healthcare,South Africa,Nairobi,1-5,2025-08-07,Facebook
CUST04326,"Bowen, King and Matthews",Construction,Nigeria,Accra,6-10,2024-08-14,Organic Search
CUST04327,Fleming-Scott,Retail,Uganda,Lagos,6-10,2024-04-28,Referral
CUST04328,Owen Ltd,Logistics,Uganda,Nakuru,6-10,2025-09-16,Facebook
CUST04329,Fuentes-Robinson,Retail,Tanzania,Mombasa,11-50,2024-12-04,Referral
CUST04330,"Bates, Gonzalez and Flores",Manufacturing,Tanzania,Nakuru,6-10,2025-08-24,Google Ads
CUST04331,Bartlett PLC,Professional Services,Rwanda,Dar es Salaam,201-500,2025-11-01,Instagram
CUST04332,Robinson-Schwartz,Retail,Nigeria,Kisumu,1-5,2023-11-20,Facebook
CUST04333,Mason-Whitney,Retail,Nigeria,Nakuru,1-5,2025-05-07,Referral
CUST04334,"Herman, Rowe and Sosa",Construction,Uganda,Kisumu,6-10,2023-12-26,LinkedIn
CUST04335,"Lewis, Robinson and Phillips",Manufacturing,Tanzania,Kisumu,1-5,2026-07-04,Instagram
CUST04336,Rowland Ltd,Technology,Nigeria,Nakuru,1-5,2025-09-16,Facebook
CUST04337,Reilly-Hall,Logistics,Kenya,Kigali,11-50,2025-02-11,Organic Search
CUST04338,Moreno-Walker,Education,Tanzania,Kigali,6-10,2026-02-06,Organic Search
CUST04339,"Campbell, Horton and Harris",Retail,Tanzania,Johannesburg,6-10,2026-07-17,LinkedIn
CUST04340,"Marks, Alexander and Moore",Manufacturing,Rwanda,Dar es Salaam,51-200,2026-03-27,Google Ads
CUST04341,Gardner-Clay,Real Estate,Ghana,Nakuru,6-10,2024-06-09,Google Ads
CUST04342,"Delacruz, Cox and Martinez",Retail,Nigeria,Kisumu,201-500,2026-07-01,Google Ads
CUST04343,Oliver-Page,Education,Nigeria,Mombasa,51-200,2024-10-18,Referral
CUST04344,Paul-Boone,Education,South Africa,Johannesburg,1-5,2024-10-13,Facebook
CUST04345,Snyder-Dominguez,Real Estate,Nigeria,Lagos,6-10,2026-03-20,Google Ads
CUST04346,"Martin, Baker and Lynch",Retail,Tanzania,Nakuru,201-500,2024-08-24,Referral
CUST04347,Rose Inc,Professional Services,Ghana,Kigali,51-200,2024-02-22,Facebook
CUST04348,"Smith, Li and Perry",Construction,Ghana,Mombasa,6-10,2026-06-03,Google Ads
CUST04349,Carr Group,Education,Rwanda,Nairobi,201-500,2026-07-06,Organic Search
CUST04350,"Long, Castillo and Wilson",Technology,Rwanda,Lagos,11-50,2026-05-13,Sales Team
CUST04351,Martin and Sons,Education,Rwanda,Nairobi,51-200,2026-07-22,Instagram
CUST04352,"Taylor, Anderson and Turner",Education,Uganda,Mombasa,201-500,2025-04-26,Sales Team
CUST04353,"Lopez, Thompson and Blair",Technology,Tanzania,Nairobi,11-50,2026-08-12,Referral
CUST04354,Rodgers Ltd,Healthcare,Tanzania,Nairobi,51-200,2024-01-25,Sales Team
CUST04355,Walters-Watts,Education,Uganda,Kampala,201-500,2026-03-27,Instagram
CUST04356,Hamilton PLC,Hospitality,Ghana,Kigali,11-50,2026-04-26,Organic Search
CUST04357,Gray-Hansen,Healthcare,Nigeria,Johannesburg,51-200,2023-10-08,Facebook
CUST04358,"Brewer, Marshall and Leblanc",Manufacturing,Uganda,Kisumu,6-10,2026-05-05,Sales Team
